"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "Cluster" "scenario"
"X23.25.63.75.1" -367.63836438465 681.353038425465 -124.734620400008 -104.450903906012 -70.1241497922895 -15.8773126944759 -3.65084618339552 0.312112267889881 -1.86644946301747 2.47825493326778 1 "SSP3-RCP7.0"
"X28.75.61.75.1" -492.131605796169 794.976866828292 -142.625683135854 -115.593748965589 -99.0009304667625 -24.4388449979641 -9.3556379517084 2.90201035132378 7.97342510695649 -9.65191958911884 1 "SSP3-RCP7.0"
"X37.75.57.75.1" -579.702013169085 878.651066206494 -136.450144175971 -102.110919967418 -104.851238160392 -15.696398614142 -8.9783200969356 8.77685539262091 15.7041786477106 -20.2088590935002 1 "SSP3-RCP7.0"
"X38.75.58.25.1" -569.94793490664 877.303744797816 -141.019921671629 -103.462983796081 -104.530919818834 -16.0460686129885 -6.44567464583254 5.90554488813859 17.4130966527263 -21.8364593856456 1 "SSP3-RCP7.0"
"X51.75.60.25.1" -539.60860012834 -158.000840028555 62.022640546897 -36.9868570465505 -12.1513364066659 29.0524886422175 -13.586464561006 5.01628309805249 24.8959685931875 -3.74247528089298 3 "SSP3-RCP7.0"
"X59.25.57.75.1" 1003.03139171188 -82.2762316933233 21.28861340236 -4.08080678182188 14.1022840005769 3.14655857068675 -28.1443824965088 30.3676737199706 11.8110664363119 11.2290498062565 4 "SSP3-RCP7.0"
"X59.75.56.25.1" 1260.65047053803 -46.6740741128642 -67.8171212161391 3.56250764055486 20.5539391511629 1.90976628653841 13.6935514875821 -10.6705729307397 24.7063618377469 3.53093521484021 4 "SSP3-RCP7.0"
"X81.25.57.75.1" 1264.24378728953 -45.5672137356824 -68.1496759387258 4.79083645630319 20.2308322648717 2.52341159817585 14.1918219759605 -11.1092944816977 25.7718170209219 2.73128067608253 4 "SSP3-RCP7.0"
"X82.75.61.75.1" 1239.4698389939 -60.2749315529606 -56.3064981179503 7.39909159113408 19.1009533709131 -5.13752965532105 4.31014474887696 -6.88869118937109 23.2044872916865 4.25547794169322 4 "SSP3-RCP7.0"
"X102.25.55.25.1" 1239.99342366342 -42.0782804013248 -61.5888876907811 3.66168343595516 20.168540939954 6.32543929343642 13.4302745917346 -6.53362461834802 24.7009356887699 3.86380249006816 4 "SSP3-RCP7.0"
"X139.75.48.25.1.1" 308.480491341324 -7.63981310038644 61.1176911314521 -61.8314339191658 18.9274985823366 13.7333240283357 -21.7345346747434 30.9610636584579 2.1621319602596 8.25849125361575 2 "SSP3-RCP7.0"
"X.103.25.56.75.1.1" 308.443768427597 -99.1335771310162 89.8820711400125 -25.6467825197594 4.75721806982807 29.2444832182266 -44.5671707637712 44.2230200722533 23.1348575009593 -9.12477674589547 2 "SSP3-RCP7.0"
"X.59.75.51.75.1" -1050.82350797612 -277.956920469173 -65.796698123974 30.7098456239505 -17.5988275696942 6.74514532077505 -16.0243176127002 -5.80262223361848 0.0413448564440014 2.60349462355503 3 "SSP3-RCP7.0"
"X16.75.65.25.1" -1076.95379164053 -305.579027949021 -85.9223794002154 38.1729937586549 -26.5377475482129 26.607111138907 -14.6799227558291 -0.338611603881245 1.01526846562016 1.79764958381492 3 "SSP3-RCP7.0"
"X17.25.64.75.1" -1069.80799933783 -282.484459759874 -74.7822514307494 37.1120769231473 -21.9896480073688 17.6037906643235 -15.7247982913498 -2.31646889918309 0.622642770357945 2.28424297989056 3 "SSP3-RCP7.0"
"X52.25.58.75.1" 148.693495865684 461.778262421906 64.9105476445466 107.51294412538 -15.1068626940803 52.4410469071915 17.7389774392115 8.47894588365111 -8.29388329857702 1.41415612908559 2 "SSP3-RCP7.0"
"X60.75.57.75.1" 1227.60464633582 -48.1959417021252 -66.6335903554743 0.89038051364524 28.1710239684842 2.26259305732569 8.09413673078209 -5.28942996740792 20.994391366081 2.49933549374217 4 "SSP3-RCP7.0"
"X75.75.64.25.1.1" -1068.88951591396 -290.118967090501 -71.5167377342815 26.6808409849566 -21.7197788507663 25.2090501928624 -12.3098211989405 -1.02035865173383 0.83331580765788 1.91667327304144 3 "SSP3-RCP7.0"
"X142.25.49.75.1" 492.310150063919 52.2057519499984 3.66452770203021 -46.1279122423252 72.8071835532853 16.5818197854882 -5.89268951113733 15.4032824327715 -21.8319767472608 -0.836911793315196 2 "SSP3-RCP7.0"
"X142.25.50.75.1" 788.419306002559 -42.71598730778 10.8703831320604 -32.6510605778573 33.7919347022087 9.70020335642621 -0.595335919583935 13.48469911046 11.5955753781825 6.8904630529368 4 "SSP3-RCP7.0"
"X.159.25.66.25.1" -864.157329660369 -165.28940448475 3.45719978694745 -8.84586557975101 10.9045250123597 -5.72008473980125 -12.9758719353751 -16.1636823275138 2.31317128302867 -0.677831033911283 3 "SSP3-RCP7.0"
"X.104.25.54.75.1.1" 134.834584546419 465.395310416601 68.1301924039963 104.707763600796 -16.1989134988898 55.6873554721003 18.8524209039027 9.88522558582109 -7.67027443959084 0.758466131819216 2 "SSP3-RCP7.0"
"X.104.25.55.25.1.1" 69.7622109002689 472.399634036917 75.6091736236339 101.565354993951 -13.8074604540079 54.6318446683211 18.8933048728685 9.25646705650751 -6.13687196967227 -0.511475061745317 2 "SSP3-RCP7.0"
"X.84.25.49.25.1" 1114.46750601618 -67.0144176515486 -29.9923226907633 -2.96306626321248 33.1827291083321 7.69062495467685 -14.5924148346795 20.1057971243647 8.85159755144519 7.18649237645197 4 "SSP3-RCP7.0"
"X.72.25.50.25.1" -1062.91303314255 -293.644013600375 -74.6468394449954 28.1738056176134 -22.1517259059181 25.6558994689038 -17.4435436665906 -5.07585406339937 0.257063257976538 2.10765927675111 3 "SSP3-RCP7.0"
"X24.75.64.75.1" -462.31430078331 696.458535829077 -113.544942483552 -127.273912982881 -85.34719740338 -20.5814678743965 -15.4566847492839 11.8960957586708 -4.59431183703426 5.94179075881452 1 "SSP3-RCP7.0"
"X30.25.63.25.1" -807.059906983264 479.294122461011 27.3559938146437 100.008443430586 30.265603436394 26.00844225982 39.5537163210834 11.9601632527725 4.2876347250709 3.2236671378812 1 "SSP3-RCP7.0"
"X37.25.63.25.1" -487.575338620206 801.085864285882 -146.78897217256 -109.233310503135 -97.3982593910934 -24.7688391918314 -6.83551820896661 -1.30580789366136 11.8298035441541 -15.1111536724307 1 "SSP3-RCP7.0"
"X71.75.64.25.1" 934.474181579029 -47.3958776579363 10.029248645908 5.31889792988534 30.3290310952815 -4.5789932674814 -34.0259283032862 27.7951385655827 11.940661079369 0.293661050104436 4 "SSP3-RCP7.0"
"X95.25.54.75.1" 987.322884803541 -64.3780190403878 3.53033366659709 -5.92950779310398 31.279695958971 4.99339204189402 -27.1400864124554 30.2661739606688 8.85812542109729 4.9097730338411 4 "SSP3-RCP7.0"
"X98.75.57.25.1" 1216.6632573846 -32.4766127094036 -74.3592944891536 -0.414110825745438 37.833974276828 3.38830233426542 9.82642398341789 -5.57921839559494 19.1830541189846 -1.12626163951258 4 "SSP3-RCP7.0"
"X106.75.51.75.1.1" 1023.09425563528 -52.6626950249643 1.55090238361806 2.0897356151999 33.4896520028215 -0.0476046032695997 -28.6441916401477 30.0185656009665 7.04504886336707 7.07030645622139 4 "SSP3-RCP7.0"
"X.130.25.60.25.1" -883.211591277377 -44.6411171062372 109.760057536016 -119.739060659996 48.8607138664948 27.8487244395979 26.587889550816 -21.5404875983485 4.3411853528338 -1.41329618934725 3 "SSP3-RCP7.0"
"X.116.75.61.25.1" 1145.54940189087 -24.8007232292397 -65.8259357350828 -4.82736095494328 47.1650627521243 1.44550423684485 5.21768287360414 -1.46257063377954 12.526698423246 -1.27572332708126 4 "SSP3-RCP7.0"
"X.108.25.57.75.1" 154.127030748162 -36.4662940880839 122.694537947668 -67.4526521673161 32.3169097294487 30.613729278262 -33.349005828808 44.7283117415425 16.8475988560214 -13.8846165518865 2 "SSP3-RCP7.0"
"X.106.25.57.75.1" -621.30258271402 -99.1687578988074 80.0994609849191 -66.7592093930864 18.8971182889972 35.7152230026408 -7.26988203559058 -1.039877424077 17.0338000061849 -8.8896275261393 3 "SSP3-RCP7.0"
"X.95.25.55.75.1" 987.43994436088 -43.0480398001201 -9.95540569233487 -0.54962899461502 43.3276932568056 -6.74649206762943 -26.1773486462724 22.0400117980474 4.88946768182327 2.15175202089282 4 "SSP3-RCP7.0"
"X.90.25.56.75.1" 875.493855265998 -45.6354203299074 8.59473584772312 6.47886153118921 38.7887321747918 -4.22890417489442 -37.5708050656025 29.9416449206793 6.15015039791049 -1.26252507673435 4 "SSP3-RCP7.0"
"X.79.75.49.75.1" 1169.02269528228 -47.4293575739487 -59.8115941385056 -2.28968471428087 44.1733423689341 0.649057419156571 -4.53719782216718 6.37522812669988 9.22241287804195 1.41551261528896 4 "SSP3-RCP7.0"
"X.76.75.54.75.1" -1046.41457382868 -260.159967095745 -64.3892564054607 33.924549927542 -16.7382261799078 10.6729469046435 -26.6124629049537 -13.3798944700672 -0.707036167985668 2.37514695638129 3 "SSP3-RCP7.0"
"X.73.75.50.75.1" -1073.57885927543 -299.205600491528 -79.5446517509766 22.0781989801168 -25.225023598963 47.8546063843773 -16.7260712808285 -3.97724708580824 0.757765710867491 1.49014036533025 3 "SSP3-RCP7.0"
"X.62.25.50.25.1" -456.89741582429 254.081998224093 9.93569023394982 -120.704537161349 -11.1626653322706 17.7406820264386 -18.6366663179673 22.0382231139952 -17.4575442373547 14.7998367787822 1 "SSP3-RCP7.0"
"X30.25.68.75.1" -1028.15271197543 -205.291089332457 -36.5845405148983 10.5544731429967 -6.26189740148706 19.1099025160271 -15.7829511824145 -11.6963936304297 -0.418890907448852 3.53836641387843 3 "SSP3-RCP7.0"
"X41.25.59.75.1.1" -452.246779325531 780.010493729573 -35.0666725252899 38.8507028857164 -1.70122270373174 39.7013107046106 12.0585286863735 13.4491257700827 -9.25178428859658 23.9368755826766 1 "SSP3-RCP7.0"
"X43.25.60.25.1" 881.781557682209 110.784579932366 -106.071567255185 -36.3579928980084 33.5739976023816 -6.47581449124928 8.98869725230167 -8.03174203163782 -6.76677990365206 10.875710609926 4 "SSP3-RCP7.0"
"X60.75.58.25.1" 1173.05805114725 -44.3771293420277 -65.037342917009 -2.5353922283211 45.0114980363254 -1.52917661426363 -2.5059444966299 3.13407327610778 9.25133615314162 0.950727924808605 4 "SSP3-RCP7.0"
"X66.75.61.75.1" 1207.54855830437 -38.0801356465517 -80.5285198887226 0.0644973936739443 45.9673467945093 -3.02863309265121 4.75112365363701 -5.37127512937387 13.7281059847048 -3.29406253933221 4 "SSP3-RCP7.0"
"X66.75.62.75.1.1" 1115.80645166034 -43.0888663317353 -44.5378267004105 3.56888768344705 44.2904823667375 -3.92030755113981 -13.5653932718185 11.5549512176811 7.80117939022752 0.839230881159709 4 "SSP3-RCP7.0"
"X67.75.60.75.1" 1200.89833171421 -38.5650436889134 -78.5340173368634 0.732381625675557 45.8991995114343 -4.14819241122086 3.21065451110512 -4.80473874687297 13.0778533947871 -2.69734812100313 4 "SSP3-RCP7.0"
"X77.25.63.25.1" -1024.06309021274 -242.448530997579 -49.6379508244574 7.55700407321234 -10.8319906688625 27.8657115894308 -13.5694753753518 -11.4915843321451 0.592462867927012 1.90804993752489 3 "SSP3-RCP7.0"
"X81.25.64.25.1" -992.773374962738 -182.957741513611 -11.5900282515465 -17.6493463675617 4.03195322194306 21.3325424190489 -5.58363977779357 -13.5168172326481 -0.0230070189964542 3.47763547573894 3 "SSP3-RCP7.0"
"X87.75.59.25.1" 1014.24189806215 -51.6520974142175 -14.3916661531807 0.0262689017542133 41.3067658293755 1.36868890392973 -25.9793274814639 26.6247190456068 4.36078466358928 2.71000293783407 4 "SSP3-RCP7.0"
"X88.75.59.75.1" -60.9807237188963 -54.5231932925693 100.556296447478 -54.557886775692 28.6213983342145 22.5327516343605 -29.7464489926922 26.3297098447987 16.550829442442 -13.4260471765214 2 "SSP3-RCP7.0"
"X135.75.50.75.1" -662.623914416989 -115.425609135684 42.9087443878298 -49.2811299838328 17.8691863045906 31.5899343774557 -2.23893246716103 -9.24062332100793 11.6203265625466 -4.51784517135243 3 "SSP3-RCP7.0"
"X139.75.53.75.1.1" 939.415595591837 -25.4222426958688 -32.097097033351 -20.6591197199827 46.7285703854076 10.9061737319952 2.01115164945979 8.99460512018732 8.73011496542869 1.34846998815381 4 "SSP3-RCP7.0"
"X.129.75.61.25.1" -1091.84939716155 -324.3040679152 -96.7721026642692 35.0177611374512 -32.8182795782916 56.9504311365036 -25.5454137898568 -5.36405130286182 1.11769779023708 -0.497057883893761 3 "SSP3-RCP7.0"
"X.125.75.59.75.1" 155.904820788218 -0.880156922342182 100.388029577009 -86.709310750776 52.0499701204758 26.1045954884529 -9.32342085797396 27.8013073170621 4.40612059652879 -2.72141068714712 2 "SSP3-RCP7.0"
"X.80.25.49.75.1" 1178.62777516042 -27.7268778625858 -76.828699222907 -4.17251897017173 52.7615558403724 3.63840118498201 3.12394215574995 1.28385465640481 6.94077050196296 -2.52873256665944 4 "SSP3-RCP7.0"
"X.77.25.53.75.1" -1058.45673548276 -286.586868143873 -73.3521311422886 17.3897124590892 -22.805698396469 51.2098269477197 -20.2468069877595 -7.74045636093466 0.737434102878373 0.429363679627716 3 "SSP3-RCP7.0"
"X.57.25.49.75.1" -850.106048213829 442.299458451204 16.2861420025887 98.8213315055864 26.3278244584775 34.1965251439225 40.6058479960782 11.5982508768841 5.0718038598463 2.19521205586343 1 "SSP3-RCP7.0"
"X9.25.59.75.1" -921.503433104084 -44.3106453388405 92.2892158243976 -110.203712705148 42.6609117522507 36.4897864959625 24.2657735785083 -20.0682175134845 2.33018037488016 0.99190258727042 3 "SSP3-RCP7.0"
"X14.75.61.75.1" -1002.08234957716 -194.407290482885 -9.32135943720324 -32.7433971623686 3.27541940371354 49.2394873380632 -1.44150123028305 -14.6567836037105 2.56592336910952 -1.07826518354829 3 "SSP3-RCP7.0"
"X33.25.59.75.1" -591.46347934054 889.395432003651 -131.402089919363 -93.1207798071187 -101.191949245931 -10.9752770296542 -6.93150357787991 8.78302940389474 18.6129904390377 -25.4099198366617 1 "SSP3-RCP7.0"
"X56.75.58.75.1" 1113.51504157137 -21.6288421072719 -67.8378047530455 -9.82363113959863 52.7536404401057 1.49296631748582 -0.611458707653388 4.08197077453667 2.76026644330972 -0.251448646529857 4 "SSP3-RCP7.0"
"X62.25.57.75.1" 1220.00819695633 -7.47286620786652 -98.6962113892597 -1.6801363466971 54.5440366717095 5.59875763105826 16.1623597922077 -10.3849910588458 13.4374232040067 -8.09089445113154 4 "SSP3-RCP7.0"
"X75.75.61.25.1.1" 756.165243720694 -42.4953550221351 25.0240765940163 -6.12998942248042 44.8278408436851 1.66686843444543 -41.1135321357235 37.3791269621195 0.505098917535339 -3.52019817503487 4 "SSP3-RCP7.0"
"X75.75.64.75.1" -634.064533585226 -71.5858474787393 52.7539969378017 -52.5507968254923 25.7941948162741 20.5290153954843 -4.42763839935944 -12.217532542799 9.56822945151678 -3.48497308398148 3 "SSP3-RCP7.0"
"X86.75.60.25.1" 1159.48610926675 -32.2278233018435 -78.5175333007921 -0.226078256486058 52.9549267027304 -3.29524484092901 0.456103393344541 -1.14878882987932 6.35533247400405 -3.2297329768413 4 "SSP3-RCP7.0"
"X95.75.57.25.1" 1207.80928216429 -8.35752776779092 -94.6956865262583 -1.32306628596335 54.3871485610189 5.13766717845895 13.8980904744344 -8.52850938165023 12.2215044945405 -6.99789975375825 4 "SSP3-RCP7.0"
"X111.25.52.75.1" 808.138499251938 -41.8595189186477 25.7819132356973 -13.3127891050043 44.0414596093489 13.1647976338851 -37.8658020962653 44.5947473193586 0.691272059070111 -2.70886861141485 4 "SSP3-RCP7.0"
"X.163.75.54.75.1" -850.960046789364 102.220283930163 160.585017972196 -123.092009814618 73.4761119345233 -16.1436507083722 20.722236994244 -33.4653555978347 -0.748943412372399 5.15948973107318 3 "SSP3-RCP7.0"
"X.152.75.65.75.1" 688.009596756854 -38.5233838276934 18.9333254214853 -22.5340702279131 51.4415941336935 9.50693987474753 -30.7650661599947 32.8874698048275 -3.51865260708167 -4.83299517257807 4 "SSP3-RCP7.0"
"X.152.25.65.25.1" -103.436770476636 487.078021011733 90.4644239669652 100.153003540696 -11.2820863672184 48.9783262374491 15.9301822892307 8.20267720173952 -3.59413203375209 -2.80514239508682 1 "SSP3-RCP7.0"
"X.86.75.52.75.1" 1042.16286673108 -37.8110945164723 -40.6452169048211 -0.47537439335345 56.2685355346808 -0.34260687673035 -20.9630071734196 20.3127721173637 -5.54116326456158 -0.564280224295363 4 "SSP3-RCP7.0"
"X.78.75.50.25.1" 987.808169833687 -47.6734666971102 -23.4856713522337 -3.33881868271172 54.1576146045103 2.86955211251982 -28.7472513083845 29.5408572352083 -7.44021435616176 0.0635477501559184 4 "SSP3-RCP7.0"
"X.74.25.53.25.1.1" -1047.95094936204 -251.677560196207 -66.1689979618486 31.5777958833758 -18.3610148222771 27.52255737955 -32.1861599326671 -16.3384549940728 -0.862078653597781 1.10428801757768 3 "SSP3-RCP7.0"
"X46.25.63.25.1" 904.493757578462 -33.9057596591088 -10.4451974777928 -13.9219745736911 54.8618645313836 3.53094527206867 -25.4915226904879 27.9047479898331 -4.91970109809003 -2.18384076353312 4 "SSP3-RCP7.0"
"X48.75.61.75.1" 1095.18357692502 -29.1634719534808 -62.3133923320188 -8.59366111792538 58.4121773545873 0.0443444803924688 -5.90884144172158 7.63900456981339 -1.58321964315489 -2.69134580133467 4 "SSP3-RCP7.0"
"X51.25.66.75.1" -844.605809664423 -49.8722856455807 45.7786907747272 -48.7092309421905 33.8018650857513 -1.82281431843535 -2.2298083672184 -28.338839742077 -1.1674772679207 3.77460770879401 3 "SSP3-RCP7.0"
"X52.75.65.25.1" -1038.96436466154 -236.755665807611 -53.8045933467558 11.7369244232296 -14.8954677201588 39.7126222115298 -24.0432272935379 -11.931348101238 -1.33714648918845 2.65585876277463 3 "SSP3-RCP7.0"
"X92.25.55.25.1.1" 1180.7022273268 0.0171544624718541 -95.4128225980217 -2.89913667009357 60.619325315598 7.65635826299563 12.8557487509387 -5.72986437411864 5.34506278284254 -7.0818273431573 4 "SSP3-RCP7.0"
"X114.25.52.25.1" 1098.16577151904 -21.2637330921394 -59.3307040370252 -2.60370838796345 58.5334858049979 2.66616524017469 -7.71719573693995 11.2337845037266 -2.1296047314541 -1.94820051442255 4 "SSP3-RCP7.0"
"X138.75.53.75.1" 623.416990676764 -19.2786884675852 26.1687788208003 -36.0586502019982 54.0426555841988 20.033057592336 -20.2653805632207 32.8311039355962 -4.04952422656102 -1.99405299265979 2 "SSP3-RCP7.0"
"X158.25.57.75.1" -1055.94960419064 -244.592383450541 -55.950834090295 2.06643124655378 -16.5736747329993 63.4318412223204 -14.7523984911701 -6.76562428163624 0.0111769542524808 2.21827554526321 3 "SSP3-RCP7.0"
"X.156.25.62.25.1.1" -1059.06747547435 -264.006328528981 -65.8866981932205 10.1244266039815 -21.3187262281187 62.4266300041864 -24.2052411487494 -9.62319619235066 -0.576025971000147 0.820697778862069 3 "SSP3-RCP7.0"
"X.126.25.61.25.1" -969.552651205606 -139.105088106421 22.130452993538 -54.701129932153 15.2193761537266 51.8201961017917 -0.314403382225526 -19.6619943681507 2.5913354161499 -2.8077277666725 3 "SSP3-RCP7.0"
"X.97.75.55.75.1" 974.687067419371 -28.4331862663014 -32.256542856888 -4.80597984547058 62.3255676236857 -3.17782407957444 -24.3500927111171 22.1536173759214 -11.7958858925945 -1.79629311251139 4 "SSP3-RCP7.0"
"X.93.25.57.75.1" -649.968341468946 -63.9599281538377 57.0257986586862 -44.8644440551147 31.5435430835765 16.1594953972212 -16.1113368098858 -14.294984121352 5.05367511115535 -9.32080682013363 3 "SSP3-RCP7.0"
"X.68.25.51.25.1" -1051.9147878551 -257.209572740232 -68.7547552737272 21.5717997202105 -20.792094518874 48.5689370690366 -29.5905719981141 -13.8742710198468 -0.731212496613064 0.605439913669622 3 "SSP3-RCP7.0"
"X.66.75.48.25.1.1" -452.084026358273 522.202122040583 84.2021211764897 79.1968004416854 -1.31787629050096 49.9523720868244 17.6481590753658 5.38173223254947 1.15896509019568 0.404760966006877 1 "SSP3-RCP7.0"
"X15.75.61.75.1.1" -478.835631364458 356.03748641791 21.3400492081832 -138.266042000174 -2.05579716115039 3.78785725385649 -1.42873973058881 7.964209826918 -15.0926448401206 17.8149237946538 1 "SSP3-RCP7.0"
"X29.25.67.75.1" -1039.78084137841 -225.886110039496 -58.6590818012616 25.1091459778674 -15.6835421779101 36.6161025125844 -31.6267841511321 -17.0380366924176 -0.928201755016793 0.903356544678109 3 "SSP3-RCP7.0"
"X37.75.62.75.1" -396.889743914895 712.849466667727 -9.7981509605003 50.2228761196843 11.6366032708168 39.276547788565 5.77482822334515 17.490648665956 -9.81954204414232 20.9317316673925 1 "SSP3-RCP7.0"
